,Course_ID,Year,Course_Duration,Course_Ress_Digit,Course_Ress_inClass,Ressources_Amount,Ressources_Rank,Ressources_Type_Basic
69769,793,2017,52,20,18,38,34,Lecture
69770,793,2017,52,20,18,38,35,QCM
69771,793,2017,52,20,18,38,36,Lecture
69772,793,2017,52,20,18,38,37,Lecture
69773,793,2017,52,20,18,38,38,Examen
69774,794,2017,25,5,3,8,1,QCM
69775,794,2017,25,5,3,8,2,Exercise
69776,794,2017,25,5,3,8,3,Lecture
69777,794,2017,25,5,3,8,4,Video
69778,794,2017,25,5,3,8,5,QCM
69779,794,2017,25,5,3,8,6,Lecture
69780,794,2017,25,5,3,8,7,QCM
69781,794,2017,25,5,3,8,8,Test
69782,795,2017,34,6,11,17,1,Exercise
69783,795,2017,34,6,11,17,2,QCM
69784,795,2017,34,6,11,17,3,Lecture
69785,795,2017,34,6,11,17,4,Lecture
69786,795,2017,34,6,11,17,5,Lecture
69787,795,2017,34,6,11,17,6,Video
69788,795,2017,34,6,11,17,7,Lecture
69789,795,2017,34,6,11,17,8,Lecture
69790,795,2017,34,6,11,17,9,QCM
69791,795,2017,34,6,11,17,10,Video
69792,795,2017,34,6,11,17,11,Lecture
69793,795,2017,34,6,11,17,12,QCM
69794,795,2017,34,6,11,17,13,Video
69795,795,2017,34,6,11,17,14,Lecture
69796,795,2017,34,6,11,17,15,Lecture
69797,795,2017,34,6,11,17,16,Lecture
69798,795,2017,34,6,11,17,17,Examen
69799,796,2017,15,3,3,6,1,QCM
69800,796,2017,15,3,3,6,2,Lecture
69801,796,2017,15,3,3,6,3,Lecture
69802,796,2017,15,3,3,6,4,Video
69803,796,2017,15,3,3,6,5,Video
69804,796,2017,15,3,3,6,6,Examen
69805,797,2017,7,1,1,2,1,QCM
69806,797,2017,7,1,1,2,2,Exercise
69807,798,2017,29,18,8,26,1,Video
69808,798,2017,29,18,8,26,2,QCM
69809,798,2017,29,18,8,26,3,Video
69810,798,2017,29,18,8,26,4,Video
69811,798,2017,29,18,8,26,5,QCM
69812,798,2017,29,18,8,26,6,Lecture
69813,798,2017,29,18,8,26,7,Video
69814,798,2017,29,18,8,26,8,Video
69815,798,2017,29,18,8,26,9,Lecture
69816,798,2017,29,18,8,26,10,QCM
69817,798,2017,29,18,8,26,11,QCM
69818,798,2017,29,18,8,26,12,Lecture
69819,798,2017,29,18,8,26,13,Test
69820,798,2017,29,18,8,26,14,QCM
69821,798,2017,29,18,8,26,15,Video
69822,798,2017,29,18,8,26,16,Lecture
69823,798,2017,29,18,8,26,17,Lecture
69824,798,2017,29,18,8,26,18,Video
69825,798,2017,29,18,8,26,19,Lecture
69826,798,2017,29,18,8,26,20,Lecture
69827,798,2017,29,18,8,26,21,Video
69828,798,2017,29,18,8,26,22,QCM
69829,798,2017,29,18,8,26,23,Video
69830,798,2017,29,18,8,26,24,QCM
69831,798,2017,29,18,8,26,25,Video
69832,798,2017,29,18,8,26,26,Examen
69833,799,2017,38,8,23,31,1,Lecture
69834,799,2017,38,8,23,31,2,QCM
69835,799,2017,38,8,23,31,3,Exercise
69836,799,2017,38,8,23,31,4,Lecture
69837,799,2017,38,8,23,31,5,Exercise
69838,799,2017,38,8,23,31,6,QCM
69839,799,2017,38,8,23,31,7,QCM
69840,799,2017,38,8,23,31,8,Lecture
69841,799,2017,38,8,23,31,9,Lecture
69842,799,2017,38,8,23,31,10,Lecture
69843,799,2017,38,8,23,31,11,Video
69844,799,2017,38,8,23,31,12,Lecture
69845,799,2017,38,8,23,31,13,Exercise
69846,799,2017,38,8,23,31,14,Lecture
69847,799,2017,38,8,23,31,15,Lecture
69848,799,2017,38,8,23,31,16,Test
69849,799,2017,38,8,23,31,17,Lecture
69850,799,2017,38,8,23,31,18,Lecture
69851,799,2017,38,8,23,31,19,Video
69852,799,2017,38,8,23,31,20,Lecture
69853,799,2017,38,8,23,31,21,Lecture
69854,799,2017,38,8,23,31,22,Exercise
69855,799,2017,38,8,23,31,23,Lecture
69856,799,2017,38,8,23,31,24,Exercise
69857,799,2017,38,8,23,31,25,Lecture
69858,799,2017,38,8,23,31,26,Lecture
69859,799,2017,38,8,23,31,27,Video
69860,799,2017,38,8,23,31,28,Exercise
69861,799,2017,38,8,23,31,29,QCM
69862,799,2017,38,8,23,31,30,Lecture
69863,799,2017,38,8,23,31,31,Examen
69864,800,2017,45,10,9,19,1,Video
69865,800,2017,45,10,9,19,2,Lecture
69866,800,2017,45,10,9,19,3,Lecture
69867,800,2017,45,10,9,19,4,QCM
69868,800,2017,45,10,9,19,5,Video
69869,800,2017,45,10,9,19,6,QCM
69870,800,2017,45,10,9,19,7,QCM
69871,800,2017,45,10,9,19,8,Lecture
69872,800,2017,45,10,9,19,9,Video
69873,800,2017,45,10,9,19,10,QCM
69874,800,2017,45,10,9,19,11,Lecture
69875,800,2017,45,10,9,19,12,Lecture
69876,800,2017,45,10,9,19,13,QCM
69877,800,2017,45,10,9,19,14,Exercise
69878,800,2017,45,10,9,19,15,Lecture
69879,800,2017,45,10,9,19,16,Video
69880,800,2017,45,10,9,19,17,Lecture
69881,800,2017,45,10,9,19,18,Lecture
69882,800,2017,45,10,9,19,19,Video
69883,801,2017,12,1,6,7,1,Exercise
69884,801,2017,12,1,6,7,2,Lecture
69885,801,2017,12,1,6,7,3,Lecture
69886,801,2017,12,1,6,7,4,Exercise
69887,801,2017,12,1,6,7,5,QCM
69888,801,2017,12,1,6,7,6,Lecture
69889,801,2017,12,1,6,7,7,Lecture
69890,802,2017,36,9,5,14,1,QCM
69891,802,2017,36,9,5,14,2,Lecture
69892,802,2017,36,9,5,14,3,Video
69893,802,2017,36,9,5,14,4,Lecture
69894,802,2017,36,9,5,14,5,Video
69895,802,2017,36,9,5,14,6,Video
69896,802,2017,36,9,5,14,7,Lecture
69897,802,2017,36,9,5,14,8,Lecture
69898,802,2017,36,9,5,14,9,QCM
69899,802,2017,36,9,5,14,10,Video
69900,802,2017,36,9,5,14,11,QCM
69901,802,2017,36,9,5,14,12,Video
69902,802,2017,36,9,5,14,13,Exercise
69903,802,2017,36,9,5,14,14,Test
69904,803,2017,21,3,11,14,1,Exercise
69905,803,2017,21,3,11,14,2,Lecture
69906,803,2017,21,3,11,14,3,Lecture
69907,803,2017,21,3,11,14,4,Exercise
69908,803,2017,21,3,11,14,5,Exercise
69909,803,2017,21,3,11,14,6,Lecture
69910,803,2017,21,3,11,14,7,Video
69911,803,2017,21,3,11,14,8,Lecture
69912,803,2017,21,3,11,14,9,Video
69913,803,2017,21,3,11,14,10,Lecture
69914,803,2017,21,3,11,14,11,Lecture
69915,803,2017,21,3,11,14,12,QCM
69916,803,2017,21,3,11,14,13,Lecture
69917,803,2017,21,3,11,14,14,Exercise
69918,804,2017,13,7,4,11,1,Video
69919,804,2017,13,7,4,11,2,QCM
69920,804,2017,13,7,4,11,3,QCM
69921,804,2017,13,7,4,11,4,Video
69922,804,2017,13,7,4,11,5,Exercise
69923,804,2017,13,7,4,11,6,Lecture
69924,804,2017,13,7,4,11,7,Lecture
69925,804,2017,13,7,4,11,8,QCM
69926,804,2017,13,7,4,11,9,Video
69927,804,2017,13,7,4,11,10,Video
69928,804,2017,13,7,4,11,11,Examen
69929,805,2017,14,5,5,10,1,Video
69930,805,2017,14,5,5,10,2,QCM
69931,805,2017,14,5,5,10,3,Lecture
69932,805,2017,14,5,5,10,4,QCM
69933,805,2017,14,5,5,10,5,Exercise
69934,805,2017,14,5,5,10,6,Lecture
69935,805,2017,14,5,5,10,7,Video
69936,805,2017,14,5,5,10,8,Video
69937,805,2017,14,5,5,10,9,Lecture
69938,805,2017,14,5,5,10,10,Lecture
69939,806,2017,15,2,2,4,1,Lecture
69940,806,2017,15,2,2,4,2,QCM
69941,806,2017,15,2,2,4,3,Lecture
69942,806,2017,15,2,2,4,4,Video
69943,807,2017,13,4,1,5,1,QCM
69944,807,2017,13,4,1,5,2,Lecture
69945,807,2017,13,4,1,5,3,Video
69946,807,2017,13,4,1,5,4,Video
69947,807,2017,13,4,1,5,5,Video
69948,808,2017,39,1,24,25,1,Lecture
69949,808,2017,39,1,24,25,2,Exercise
69950,808,2017,39,1,24,25,3,Lecture
69951,808,2017,39,1,24,25,4,Lecture
69952,808,2017,39,1,24,25,5,Lecture
69953,808,2017,39,1,24,25,6,Exercise
69954,808,2017,39,1,24,25,7,Lecture
69955,808,2017,39,1,24,25,8,QCM
69956,808,2017,39,1,24,25,9,Exercise
69957,808,2017,39,1,24,25,10,Lecture
69958,808,2017,39,1,24,25,11,Exercise
69959,808,2017,39,1,24,25,12,Lecture
69960,808,2017,39,1,24,25,13,Lecture
69961,808,2017,39,1,24,25,14,Exercise
69962,808,2017,39,1,24,25,15,Lecture
69963,808,2017,39,1,24,25,16,Exercise
69964,808,2017,39,1,24,25,17,Exercise
69965,808,2017,39,1,24,25,18,Lecture
69966,808,2017,39,1,24,25,19,Lecture
69967,808,2017,39,1,24,25,20,Lecture
69968,808,2017,39,1,24,25,21,Lecture
69969,808,2017,39,1,24,25,22,Lecture
69970,808,2017,39,1,24,25,23,Lecture
69971,808,2017,39,1,24,25,24,Exercise
69972,808,2017,39,1,24,25,25,Lecture
69973,809,2017,26,1,21,22,1,Exercise
69974,809,2017,26,1,21,22,2,QCM
69975,809,2017,26,1,21,22,3,Lecture
69976,809,2017,26,1,21,22,4,Exercise
69977,809,2017,26,1,21,22,5,Lecture
69978,809,2017,26,1,21,22,6,Lecture
69979,809,2017,26,1,21,22,7,Lecture
69980,809,2017,26,1,21,22,8,Lecture
69981,809,2017,26,1,21,22,9,Lecture
69982,809,2017,26,1,21,22,10,Exercise
69983,809,2017,26,1,21,22,11,Lecture
69984,809,2017,26,1,21,22,12,Lecture
69985,809,2017,26,1,21,22,13,Exercise
69986,809,2017,26,1,21,22,14,Lecture
69987,809,2017,26,1,21,22,15,Exercise
69988,809,2017,26,1,21,22,16,Lecture
69989,809,2017,26,1,21,22,17,Exercise
69990,809,2017,26,1,21,22,18,Lecture
69991,809,2017,26,1,21,22,19,Lecture
69992,809,2017,26,1,21,22,20,Exercise
69993,809,2017,26,1,21,22,21,Lecture
69994,809,2017,26,1,21,22,22,Examen
69995,810,2017,16,8,2,10,1,Video
69996,810,2017,16,8,2,10,2,QCM
69997,810,2017,16,8,2,10,3,Video
69998,810,2017,16,8,2,10,4,Lecture
69999,810,2017,16,8,2,10,5,QCM
70000,810,2017,16,8,2,10,6,QCM
70001,810,2017,16,8,2,10,7,Video
70002,810,2017,16,8,2,10,8,QCM
70003,810,2017,16,8,2,10,9,Video
70004,810,2017,16,8,2,10,10,Examen
70005,811,2017,31,14,5,19,1,Video
70006,811,2017,31,14,5,19,2,Video
70007,811,2017,31,14,5,19,3,Lecture
70008,811,2017,31,14,5,19,4,Video
70009,811,2017,31,14,5,19,5,QCM
70010,811,2017,31,14,5,19,6,Video
70011,811,2017,31,14,5,19,7,QCM
70012,811,2017,31,14,5,19,8,QCM
70013,811,2017,31,14,5,19,9,QCM
70014,811,2017,31,14,5,19,10,Exercise
70015,811,2017,31,14,5,19,11,QCM
70016,811,2017,31,14,5,19,12,QCM
70017,811,2017,31,14,5,19,13,Video
70018,811,2017,31,14,5,19,14,Video
70019,811,2017,31,14,5,19,15,Lecture
70020,811,2017,31,14,5,19,16,Lecture
70021,811,2017,31,14,5,19,17,Video
70022,811,2017,31,14,5,19,18,Lecture
70023,811,2017,31,14,5,19,19,Test
70024,812,2017,33,15,18,33,1,Lecture
70025,812,2017,33,15,18,33,2,QCM
70026,812,2017,33,15,18,33,3,Lecture
70027,812,2017,33,15,18,33,4,QCM
70028,812,2017,33,15,18,33,5,QCM
70029,812,2017,33,15,18,33,6,Lecture
70030,812,2017,33,15,18,33,7,QCM
70031,812,2017,33,15,18,33,8,Lecture
70032,812,2017,33,15,18,33,9,QCM
70033,812,2017,33,15,18,33,10,Lecture
70034,812,2017,33,15,18,33,11,QCM
70035,812,2017,33,15,18,33,12,Video
70036,812,2017,33,15,18,33,13,Lecture
70037,812,2017,33,15,18,33,14,Lecture
70038,812,2017,33,15,18,33,15,Lecture
70039,812,2017,33,15,18,33,16,Video
70040,812,2017,33,15,18,33,17,Video
70041,812,2017,33,15,18,33,18,Lecture
70042,812,2017,33,15,18,33,19,QCM
70043,812,2017,33,15,18,33,20,QCM
70044,812,2017,33,15,18,33,21,Lecture
70045,812,2017,33,15,18,33,22,Lecture
70046,812,2017,33,15,18,33,23,Lecture
70047,812,2017,33,15,18,33,24,Video
70048,812,2017,33,15,18,33,25,Lecture
70049,812,2017,33,15,18,33,26,Exercise
70050,812,2017,33,15,18,33,27,Video
70051,812,2017,33,15,18,33,28,Lecture
70052,812,2017,33,15,18,33,29,Exercise
70053,812,2017,33,15,18,33,30,QCM
70054,812,2017,33,15,18,33,31,Video
70055,812,2017,33,15,18,33,32,Lecture
70056,812,2017,33,15,18,33,33,Examen
70057,813,2017,37,4,6,10,1,Lecture
70058,813,2017,37,4,6,10,2,Lecture
70059,813,2017,37,4,6,10,3,Lecture
70060,813,2017,37,4,6,10,4,Lecture
70061,813,2017,37,4,6,10,5,Examen
70062,813,2017,37,4,6,10,6,Exercise
70063,813,2017,37,4,6,10,7,Video
70064,813,2017,37,4,6,10,8,Video
70065,813,2017,37,4,6,10,9,QCM
70066,813,2017,37,4,6,10,10,Test
70067,814,2017,54,17,9,26,1,Exercise
70068,814,2017,54,17,9,26,2,Video
70069,814,2017,54,17,9,26,3,Exercise
70070,814,2017,54,17,9,26,4,Lecture
70071,814,2017,54,17,9,26,5,QCM
70072,814,2017,54,17,9,26,6,Video
70073,814,2017,54,17,9,26,7,Video
70074,814,2017,54,17,9,26,8,Lecture
70075,814,2017,54,17,9,26,9,Video
70076,814,2017,54,17,9,26,10,QCM
70077,814,2017,54,17,9,26,11,Video
70078,814,2017,54,17,9,26,12,Lecture
70079,814,2017,54,17,9,26,13,Lecture
70080,814,2017,54,17,9,26,14,Lecture
70081,814,2017,54,17,9,26,15,Video
70082,814,2017,54,17,9,26,16,QCM
70083,814,2017,54,17,9,26,17,QCM
70084,814,2017,54,17,9,26,18,Video
70085,814,2017,54,17,9,26,19,Video
70086,814,2017,54,17,9,26,20,QCM
70087,814,2017,54,17,9,26,21,Video
70088,814,2017,54,17,9,26,22,Video
70089,814,2017,54,17,9,26,23,Video
70090,814,2017,54,17,9,26,24,Exercise
70091,814,2017,54,17,9,26,25,Video
70092,814,2017,54,17,9,26,26,Lecture
70093,815,2017,48,1,12,13,1,Lecture
70094,815,2017,48,1,12,13,2,Lecture
70095,815,2017,48,1,12,13,3,Exercise
70096,815,2017,48,1,12,13,4,Video
70097,815,2017,48,1,12,13,5,Lecture
70098,815,2017,48,1,12,13,6,Exercise
70099,815,2017,48,1,12,13,7,Lecture
70100,815,2017,48,1,12,13,8,Exercise
70101,815,2017,48,1,12,13,9,Lecture
70102,815,2017,48,1,12,13,10,Exercise
70103,815,2017,48,1,12,13,11,Lecture
70104,815,2017,48,1,12,13,12,Lecture
70105,815,2017,48,1,12,13,13,Examen
70106,816,2017,9,5,2,7,1,Lecture
70107,816,2017,9,5,2,7,2,Video
70108,816,2017,9,5,2,7,3,Exercise
70109,816,2017,9,5,2,7,4,Video
70110,816,2017,9,5,2,7,5,QCM
70111,816,2017,9,5,2,7,6,QCM
70112,816,2017,9,5,2,7,7,QCM
70113,817,2017,32,5,20,25,1,Lecture
70114,817,2017,32,5,20,25,2,Lecture
70115,817,2017,32,5,20,25,3,QCM
70116,817,2017,32,5,20,25,4,Exercise
70117,817,2017,32,5,20,25,5,QCM
70118,817,2017,32,5,20,25,6,Exercise
70119,817,2017,32,5,20,25,7,Lecture
70120,817,2017,32,5,20,25,8,Lecture
70121,817,2017,32,5,20,25,9,QCM
70122,817,2017,32,5,20,25,10,Lecture
70123,817,2017,32,5,20,25,11,Lecture
70124,817,2017,32,5,20,25,12,Lecture
70125,817,2017,32,5,20,25,13,Exercise
70126,817,2017,32,5,20,25,14,Lecture
70127,817,2017,32,5,20,25,15,Lecture
70128,817,2017,32,5,20,25,16,Exercise
70129,817,2017,32,5,20,25,17,Lecture
70130,817,2017,32,5,20,25,18,Exercise
70131,817,2017,32,5,20,25,19,Lecture
70132,817,2017,32,5,20,25,20,Video
70133,817,2017,32,5,20,25,21,Lecture
70134,817,2017,32,5,20,25,22,Lecture
70135,817,2017,32,5,20,25,23,Exercise
70136,817,2017,32,5,20,25,24,Lecture
70137,817,2017,32,5,20,25,25,Video
70138,818,2017,15,5,10,15,1,Lecture
70139,818,2017,15,5,10,15,2,Lecture
70140,818,2017,15,5,10,15,3,QCM
70141,818,2017,15,5,10,15,4,Lecture
70142,818,2017,15,5,10,15,5,Lecture
70143,818,2017,15,5,10,15,6,QCM
70144,818,2017,15,5,10,15,7,Lecture
70145,818,2017,15,5,10,15,8,QCM
70146,818,2017,15,5,10,15,9,Lecture
70147,818,2017,15,5,10,15,10,Lecture
70148,818,2017,15,5,10,15,11,QCM
70149,818,2017,15,5,10,15,12,Lecture
70150,818,2017,15,5,10,15,13,QCM
70151,818,2017,15,5,10,15,14,Lecture
70152,818,2017,15,5,10,15,15,Examen
70153,819,2017,39,7,19,26,1,Lecture
70154,819,2017,39,7,19,26,2,Video
70155,819,2017,39,7,19,26,3,Lecture
70156,819,2017,39,7,19,26,4,Lecture
70157,819,2017,39,7,19,26,5,Lecture
70158,819,2017,39,7,19,26,6,QCM
70159,819,2017,39,7,19,26,7,Exercise
70160,819,2017,39,7,19,26,8,Exercise
70161,819,2017,39,7,19,26,9,Examen
70162,819,2017,39,7,19,26,10,Lecture
70163,819,2017,39,7,19,26,11,Lecture
70164,819,2017,39,7,19,26,12,QCM
70165,819,2017,39,7,19,26,13,Lecture
70166,819,2017,39,7,19,26,14,Lecture
70167,819,2017,39,7,19,26,15,Lecture
70168,819,2017,39,7,19,26,16,QCM
70169,819,2017,39,7,19,26,17,Lecture
70170,819,2017,39,7,19,26,18,Examen
70171,819,2017,39,7,19,26,19,Exercise
70172,819,2017,39,7,19,26,20,QCM
70173,819,2017,39,7,19,26,21,Lecture
70174,819,2017,39,7,19,26,22,Lecture
70175,819,2017,39,7,19,26,23,Lecture
70176,819,2017,39,7,19,26,24,Lecture
70177,819,2017,39,7,19,26,25,QCM
70178,819,2017,39,7,19,26,26,Test
70179,820,2017,9,1,7,8,1,Exercise
70180,820,2017,9,1,7,8,2,Lecture
70181,820,2017,9,1,7,8,3,Lecture
70182,820,2017,9,1,7,8,4,QCM
70183,820,2017,9,1,7,8,5,Lecture
70184,820,2017,9,1,7,8,6,Exercise
70185,820,2017,9,1,7,8,7,Lecture
70186,820,2017,9,1,7,8,8,Examen
70187,821,2017,53,7,19,26,1,Lecture
70188,821,2017,53,7,19,26,2,Exercise
70189,821,2017,53,7,19,26,3,Lecture
70190,821,2017,53,7,19,26,4,Lecture
70191,821,2017,53,7,19,26,5,Lecture
70192,821,2017,53,7,19,26,6,Lecture
70193,821,2017,53,7,19,26,7,Video
70194,821,2017,53,7,19,26,8,Video
70195,821,2017,53,7,19,26,9,Lecture
70196,821,2017,53,7,19,26,10,QCM
70197,821,2017,53,7,19,26,11,Exercise
70198,821,2017,53,7,19,26,12,QCM
70199,821,2017,53,7,19,26,13,Lecture
70200,821,2017,53,7,19,26,14,Lecture
70201,821,2017,53,7,19,26,15,Exercise
70202,821,2017,53,7,19,26,16,Video
70203,821,2017,53,7,19,26,17,Video
70204,821,2017,53,7,19,26,18,Lecture
70205,821,2017,53,7,19,26,19,Lecture
70206,821,2017,53,7,19,26,20,Exercise
70207,821,2017,53,7,19,26,21,Lecture
70208,821,2017,53,7,19,26,22,Exercise
70209,821,2017,53,7,19,26,23,QCM
70210,821,2017,53,7,19,26,24,Lecture
70211,821,2017,53,7,19,26,25,Exercise
70212,821,2017,53,7,19,26,26,Examen
70213,822,2017,15,5,10,15,1,Lecture
70214,822,2017,15,5,10,15,2,Lecture
70215,822,2017,15,5,10,15,3,Lecture
70216,822,2017,15,5,10,15,4,QCM
70217,822,2017,15,5,10,15,5,QCM
70218,822,2017,15,5,10,15,6,Exercise
70219,822,2017,15,5,10,15,7,QCM
70220,822,2017,15,5,10,15,8,Video
70221,822,2017,15,5,10,15,9,Video
70222,822,2017,15,5,10,15,10,Lecture
70223,822,2017,15,5,10,15,11,Exercise
70224,822,2017,15,5,10,15,12,Lecture
70225,822,2017,15,5,10,15,13,Lecture
70226,822,2017,15,5,10,15,14,Lecture
70227,822,2017,15,5,10,15,15,Examen
70228,823,2017,21,3,11,14,1,Video
70229,823,2017,21,3,11,14,2,Lecture
70230,823,2017,21,3,11,14,3,Video
70231,823,2017,21,3,11,14,4,Lecture
70232,823,2017,21,3,11,14,5,Lecture
70233,823,2017,21,3,11,14,6,Exercise
70234,823,2017,21,3,11,14,7,Exercise
70235,823,2017,21,3,11,14,8,Video
70236,823,2017,21,3,11,14,9,Lecture
70237,823,2017,21,3,11,14,10,Lecture
70238,823,2017,21,3,11,14,11,Lecture
70239,823,2017,21,3,11,14,12,Exercise
70240,823,2017,21,3,11,14,13,Exercise
70241,823,2017,21,3,11,14,14,Examen
70242,824,2017,43,11,15,26,1,Lecture
70243,824,2017,43,11,15,26,2,Lecture
70244,824,2017,43,11,15,26,3,QCM
70245,824,2017,43,11,15,26,4,Lecture
70246,824,2017,43,11,15,26,5,Video
70247,824,2017,43,11,15,26,6,Lecture
70248,824,2017,43,11,15,26,7,Exercise
70249,824,2017,43,11,15,26,8,Video
70250,824,2017,43,11,15,26,9,Lecture
70251,824,2017,43,11,15,26,10,QCM
70252,824,2017,43,11,15,26,11,Lecture
70253,824,2017,43,11,15,26,12,QCM
70254,824,2017,43,11,15,26,13,Exercise
70255,824,2017,43,11,15,26,14,Lecture
70256,824,2017,43,11,15,26,15,Lecture
70257,824,2017,43,11,15,26,16,Lecture
70258,824,2017,43,11,15,26,17,Video
70259,824,2017,43,11,15,26,18,Video
70260,824,2017,43,11,15,26,19,Video
70261,824,2017,43,11,15,26,20,Lecture
70262,824,2017,43,11,15,26,21,Lecture
70263,824,2017,43,11,15,26,22,Lecture
70264,824,2017,43,11,15,26,23,Video
70265,824,2017,43,11,15,26,24,QCM
70266,824,2017,43,11,15,26,25,QCM
70267,824,2017,43,11,15,26,26,Examen
70268,825,2017,37,2,16,18,1,QCM
70269,825,2017,37,2,16,18,2,Lecture
70270,825,2017,37,2,16,18,3,Exercise
70271,825,2017,37,2,16,18,4,Lecture
70272,825,2017,37,2,16,18,5,Exercise
70273,825,2017,37,2,16,18,6,Lecture
70274,825,2017,37,2,16,18,7,Lecture
70275,825,2017,37,2,16,18,8,Lecture
70276,825,2017,37,2,16,18,9,QCM
70277,825,2017,37,2,16,18,10,Lecture
70278,825,2017,37,2,16,18,11,Lecture
70279,825,2017,37,2,16,18,12,Lecture
70280,825,2017,37,2,16,18,13,Lecture
70281,825,2017,37,2,16,18,14,Lecture
70282,825,2017,37,2,16,18,15,Lecture
70283,825,2017,37,2,16,18,16,Exercise
70284,825,2017,37,2,16,18,17,Lecture
70285,825,2017,37,2,16,18,18,Examen
70286,826,2017,46,7,6,13,1,Video
70287,826,2017,46,7,6,13,2,QCM
70288,826,2017,46,7,6,13,3,Video
70289,826,2017,46,7,6,13,4,Lecture
70290,826,2017,46,7,6,13,5,Exercise
70291,826,2017,46,7,6,13,6,QCM
70292,826,2017,46,7,6,13,7,Video
70293,826,2017,46,7,6,13,8,Lecture
70294,826,2017,46,7,6,13,9,Lecture
70295,826,2017,46,7,6,13,10,Lecture
70296,826,2017,46,7,6,13,11,Lecture
70297,826,2017,46,7,6,13,12,QCM
70298,826,2017,46,7,6,13,13,Test
70299,827,2017,13,6,7,13,1,Lecture
70300,827,2017,13,6,7,13,2,Lecture
70301,827,2017,13,6,7,13,3,Video
70302,827,2017,13,6,7,13,4,QCM
70303,827,2017,13,6,7,13,5,Lecture
70304,827,2017,13,6,7,13,6,Exercise
70305,827,2017,13,6,7,13,7,Examen
70306,827,2017,13,6,7,13,8,Video
70307,827,2017,13,6,7,13,9,Lecture
70308,827,2017,13,6,7,13,10,Exercise
70309,827,2017,13,6,7,13,11,QCM
70310,827,2017,13,6,7,13,12,Video
70311,827,2017,13,6,7,13,13,Test
70312,828,2017,13,4,2,6,1,QCM
70313,828,2017,13,4,2,6,2,Lecture
70314,828,2017,13,4,2,6,3,Examen
70315,828,2017,13,4,2,6,4,QCM
70316,828,2017,13,4,2,6,5,Video
70317,828,2017,13,4,2,6,6,Test
70318,829,2017,60,9,22,31,1,Video
70319,829,2017,60,9,22,31,2,Lecture
70320,829,2017,60,9,22,31,3,Lecture
70321,829,2017,60,9,22,31,4,QCM
70322,829,2017,60,9,22,31,5,Lecture
70323,829,2017,60,9,22,31,6,Lecture
70324,829,2017,60,9,22,31,7,Lecture
70325,829,2017,60,9,22,31,8,Lecture
70326,829,2017,60,9,22,31,9,Video
70327,829,2017,60,9,22,31,10,Lecture
70328,829,2017,60,9,22,31,11,Lecture
70329,829,2017,60,9,22,31,12,Exercise
70330,829,2017,60,9,22,31,13,Lecture
70331,829,2017,60,9,22,31,14,Video
70332,829,2017,60,9,22,31,15,Video
70333,829,2017,60,9,22,31,16,Test
70334,829,2017,60,9,22,31,17,Lecture
70335,829,2017,60,9,22,31,18,Lecture
70336,829,2017,60,9,22,31,19,Exercise
70337,829,2017,60,9,22,31,20,QCM
70338,829,2017,60,9,22,31,21,Lecture
70339,829,2017,60,9,22,31,22,Exercise
70340,829,2017,60,9,22,31,23,Lecture
70341,829,2017,60,9,22,31,24,Lecture
70342,829,2017,60,9,22,31,25,Exercise
70343,829,2017,60,9,22,31,26,Lecture
70344,829,2017,60,9,22,31,27,Video
70345,829,2017,60,9,22,31,28,Lecture
70346,829,2017,60,9,22,31,29,Exercise
70347,829,2017,60,9,22,31,30,QCM
70348,829,2017,60,9,22,31,31,Examen
70349,830,2017,8,5,2,7,1,QCM
70350,830,2017,8,5,2,7,2,Video
70351,830,2017,8,5,2,7,3,QCM
70352,830,2017,8,5,2,7,4,Lecture
70353,830,2017,8,5,2,7,5,Lecture
70354,830,2017,8,5,2,7,6,Video
70355,830,2017,8,5,2,7,7,Test
70356,831,2017,17,2,14,16,1,Exercise
70357,831,2017,17,2,14,16,2,Lecture
70358,831,2017,17,2,14,16,3,Lecture
70359,831,2017,17,2,14,16,4,Lecture
70360,831,2017,17,2,14,16,5,Lecture
70361,831,2017,17,2,14,16,6,Lecture
70362,831,2017,17,2,14,16,7,Exercise
70363,831,2017,17,2,14,16,8,Exercise
70364,831,2017,17,2,14,16,9,Exercise
70365,831,2017,17,2,14,16,10,Lecture
70366,831,2017,17,2,14,16,11,Lecture
70367,831,2017,17,2,14,16,12,QCM
70368,831,2017,17,2,14,16,13,Lecture
70369,831,2017,17,2,14,16,14,Exercise
70370,831,2017,17,2,14,16,15,Lecture
70371,831,2017,17,2,14,16,16,Video
70372,832,2017,29,1,17,18,1,Exercise
70373,832,2017,29,1,17,18,2,Lecture
70374,832,2017,29,1,17,18,3,Lecture
70375,832,2017,29,1,17,18,4,Lecture
70376,832,2017,29,1,17,18,5,Exercise
70377,832,2017,29,1,17,18,6,Lecture
70378,832,2017,29,1,17,18,7,Exercise
70379,832,2017,29,1,17,18,8,Lecture
70380,832,2017,29,1,17,18,9,Exercise
70381,832,2017,29,1,17,18,10,Lecture
70382,832,2017,29,1,17,18,11,Lecture
70383,832,2017,29,1,17,18,12,Lecture
70384,832,2017,29,1,17,18,13,Lecture
70385,832,2017,29,1,17,18,14,Exercise
70386,832,2017,29,1,17,18,15,QCM
70387,832,2017,29,1,17,18,16,Lecture
70388,832,2017,29,1,17,18,17,Lecture
70389,832,2017,29,1,17,18,18,Lecture
