,Course_ID,Year,Course_Digit_Duration,Ressources_Amount,Ressources_Rank,Ressources_Type_Basic,Ressources_Type_Advanced
18733,583,2018,12,7,1,Vid,Quiz1H
18734,583,2018,12,7,2,Vid,Quiz2H
18735,583,2018,12,7,3,Vid,Vid2H
18736,583,2018,12,7,4,Quiz,Quiz1H
18737,583,2018,12,7,5,Quiz,Vid2H
18738,583,2018,12,7,6,Vid,Vid2H
18739,583,2018,12,7,7,Quiz,Vid2H
18740,584,2018,24,16,1,Quiz,Vid1H
18741,584,2018,24,16,2,Vid,Vid4H
18742,584,2018,24,16,3,Vid,Quiz1H
18743,584,2018,24,16,4,Quiz,Quiz1H
18744,584,2018,24,16,5,Exam,Quiz1H
18745,584,2018,24,16,6,Quiz,Vid3H
18746,584,2018,24,16,7,Vid,Quiz1H
18747,584,2018,24,16,8,Quiz,Vid1H
18748,584,2018,24,16,9,Quiz,Quiz1H
18749,584,2018,24,16,10,Quiz,Quiz1H
18750,584,2018,24,16,11,Quiz,Vid1H
18751,584,2018,24,16,12,Vid,Vid1H
18752,584,2018,24,16,13,Vid,Quiz1H
18753,584,2018,24,16,14,Quiz,Quiz1H
18754,584,2018,24,16,15,Vid,Exam3H
18755,584,2018,24,16,16,Quiz,Quiz2H
18756,585,2018,18,12,1,Quiz,Vid1H
18757,585,2018,18,12,2,Vid,Vid1H
18758,585,2018,18,12,3,Quiz,Vid1H
18759,585,2018,18,12,4,Vid,Vid1H
18760,585,2018,18,12,5,Vid,Vid2H
18761,585,2018,18,12,6,Exam,Vid2H
18762,585,2018,18,12,7,Vid,Exam1H
18763,585,2018,18,12,8,Vid,Vid1H
18764,585,2018,18,12,9,Vid,Quiz2H
18765,585,2018,18,12,10,Vid,Vid3H
18766,585,2018,18,12,11,Vid,Quiz2H
18767,585,2018,18,12,12,Vid,Vid1H
18768,587,2018,11,6,1,Quiz,Quiz2H
18769,587,2018,11,6,2,Quiz,Vid2H
18770,587,2018,11,6,3,Vid,Vid3H
18771,587,2018,11,6,4,Vid,Quiz1H
18772,587,2018,11,6,5,Exam,Exam1H
18773,587,2018,11,6,6,Quiz,Quiz2H
18774,592,2018,19,12,1,Vid,Vid1H
18775,592,2018,19,12,2,Exam,Vid1H
18776,592,2018,19,12,3,Quiz,Vid1H
18777,592,2018,19,12,4,Vid,Vid1H
18778,592,2018,19,12,5,Vid,Vid1H
18779,592,2018,19,12,6,Vid,Quiz2H
18780,592,2018,19,12,7,Vid,Quiz1H
18781,592,2018,19,12,8,Quiz,Quiz2H
18782,592,2018,19,12,9,Vid,Exam1H
18783,592,2018,19,12,10,Vid,Vid1H
18784,592,2018,19,12,11,Quiz,Vid4H
18785,592,2018,19,12,12,Vid,Vid3H
18786,594,2018,9,6,1,Exam,Vid4H
18787,594,2018,9,6,2,Exam,Quiz1H
18788,594,2018,9,6,3,Quiz,Quiz1H
18789,594,2018,9,6,4,Quiz,Exam1H
18790,594,2018,9,6,5,Vid,Quiz1H
18791,594,2018,9,6,6,Quiz,Exam1H
18792,595,2018,11,8,1,Vid,Quiz1H
18793,595,2018,11,8,2,Quiz,Vid2H
18794,595,2018,11,8,3,Exam,Quiz1H
18795,595,2018,11,8,4,Quiz,Quiz1H
18796,595,2018,11,8,5,Vid,Quiz1H
18797,595,2018,11,8,6,Vid,Vid2H
18798,595,2018,11,8,7,Quiz,Vid2H
18799,595,2018,11,8,8,Quiz,Exam1H
18800,596,2018,13,8,1,Vid,Quiz2H
18801,596,2018,13,8,2,Vid,Vid2H
18802,596,2018,13,8,3,Vid,Vid2H
18803,596,2018,13,8,4,Vid,Vid1H
18804,596,2018,13,8,5,Quiz,Vid1H
18805,596,2018,13,8,6,Quiz,Quiz2H
18806,596,2018,13,8,7,Vid,Vid1H
18807,596,2018,13,8,8,Vid,Vid2H
18808,597,2018,10,9,1,Vid,Vid1H
18809,597,2018,10,9,2,Vid,Vid1H
18810,597,2018,10,9,3,Vid,Vid1H
18811,597,2018,10,9,4,Quiz,Vid1H
18812,597,2018,10,9,5,Vid,Vid1H
18813,597,2018,10,9,6,Vid,Quiz2H
18814,597,2018,10,9,7,Vid,Vid1H
18815,597,2018,10,9,8,Vid,Quiz1H
18816,597,2018,10,9,9,Quiz,Vid1H
18817,600,2018,25,22,1,Vid,Quiz2H
18818,600,2018,25,22,2,Quiz,Vid1H
18819,600,2018,25,22,3,Vid,Exam1H
18820,600,2018,25,22,4,Exam,Vid2H
18821,600,2018,25,22,5,Quiz,Vid1H
18822,600,2018,25,22,6,Vid,Vid1H
18823,600,2018,25,22,7,Quiz,Quiz1H
18824,600,2018,25,22,8,Quiz,Quiz1H
18825,600,2018,25,22,9,Quiz,Exam1H
18826,600,2018,25,22,10,Quiz,Quiz1H
18827,600,2018,25,22,11,Vid,Vid1H
18828,600,2018,25,22,12,Vid,Quiz1H
18829,600,2018,25,22,13,Quiz,Quiz1H
18830,600,2018,25,22,14,Quiz,Vid1H
18831,600,2018,25,22,15,Vid,Vid1H
18832,600,2018,25,22,16,Vid,Exam1H
18833,600,2018,25,22,17,Vid,Quiz1H
18834,600,2018,25,22,18,Exam,Vid1H
18835,600,2018,25,22,19,Quiz,Quiz1H
18836,600,2018,25,22,20,Quiz,Quiz1H
18837,600,2018,25,22,21,Quiz,Quiz1H
18838,600,2018,25,22,22,Exam,Quiz2H
18839,602,2018,10,8,1,Exam,Exam1H
18840,602,2018,10,8,2,Vid,Exam1H
18841,602,2018,10,8,3,Quiz,Quiz1H
18842,602,2018,10,8,4,Vid,Quiz1H
18843,602,2018,10,8,5,Exam,Vid3H
18844,602,2018,10,8,6,Vid,Vid1H
18845,602,2018,10,8,7,Quiz,Vid1H
18846,602,2018,10,8,8,Quiz,Quiz1H
18847,603,2018,17,15,1,Vid,Vid1H
18848,603,2018,17,15,2,Exam,Vid1H
18849,603,2018,17,15,3,Vid,Quiz1H
18850,603,2018,17,15,4,Quiz,Vid1H
18851,603,2018,17,15,5,Quiz,Quiz1H
18852,603,2018,17,15,6,Vid,Vid1H
18853,603,2018,17,15,7,Quiz,Vid2H
18854,603,2018,17,15,8,Vid,Vid1H
18855,603,2018,17,15,9,Vid,Exam2H
18856,603,2018,17,15,10,Vid,Vid1H
18857,603,2018,17,15,11,Vid,Quiz1H
18858,603,2018,17,15,12,Vid,Quiz1H
18859,603,2018,17,15,13,Vid,Vid1H
18860,603,2018,17,15,14,Quiz,Quiz1H
18861,603,2018,17,15,15,Quiz,Vid1H
18862,604,2018,12,8,1,Quiz,Quiz1H
18863,604,2018,12,8,2,Quiz,Vid2H
18864,604,2018,12,8,3,Quiz,Vid2H
18865,604,2018,12,8,4,Exam,Vid3H
18866,604,2018,12,8,5,Vid,Vid1H
18867,604,2018,12,8,6,Vid,Quiz1H
18868,604,2018,12,8,7,Vid,Exam1H
18869,604,2018,12,8,8,Vid,Quiz1H
18870,607,2018,13,8,1,Quiz,Vid2H
18871,607,2018,13,8,2,Vid,Quiz1H
18872,607,2018,13,8,3,Vid,Exam1H
18873,607,2018,13,8,4,Quiz,Quiz1H
18874,607,2018,13,8,5,Quiz,Vid2H
18875,607,2018,13,8,6,Exam,Quiz2H
18876,607,2018,13,8,7,Quiz,Quiz2H
18877,607,2018,13,8,8,Vid,Vid2H
18878,612,2018,9,6,1,Vid,Quiz1H
18879,612,2018,9,6,2,Exam,Exam1H
18880,612,2018,9,6,3,Quiz,Exam1H
18881,612,2018,9,6,4,Quiz,Vid3H
18882,612,2018,9,6,5,Vid,Quiz2H
18883,612,2018,9,6,6,Exam,Vid1H
18884,613,2018,11,5,1,Vid,Quiz1H
18885,613,2018,11,5,2,Quiz,Quiz1H
18886,613,2018,11,5,3,Quiz,Vid4H
18887,613,2018,11,5,4,Vid,Vid4H
18888,613,2018,11,5,5,Quiz,Quiz1H
18889,616,2018,8,5,1,Quiz,Vid4H
18890,616,2018,8,5,2,Vid,Quiz1H
18891,616,2018,8,5,3,Quiz,Quiz1H
18892,616,2018,8,5,4,Quiz,Quiz1H
18893,616,2018,8,5,5,Quiz,Quiz1H
18894,617,2018,15,12,1,Quiz,Quiz1H
18895,617,2018,15,12,2,Vid,Vid1H
18896,617,2018,15,12,3,Exam,Vid2H
18897,617,2018,15,12,4,Quiz,Quiz1H
18898,617,2018,15,12,5,Vid,Vid1H
18899,617,2018,15,12,6,Vid,Quiz1H
18900,617,2018,15,12,7,Vid,Vid1H
18901,617,2018,15,12,8,Quiz,Quiz1H
18902,617,2018,15,12,9,Quiz,Vid2H
18903,617,2018,15,12,10,Vid,Vid1H
18904,617,2018,15,12,11,Quiz,Exam2H
18905,617,2018,15,12,12,Vid,Quiz1H
18906,620,2018,17,12,1,Quiz,Quiz1H
18907,620,2018,17,12,2,Vid,Vid1H
18908,620,2018,17,12,3,Quiz,Quiz2H
18909,620,2018,17,12,4,Vid,Quiz2H
18910,620,2018,17,12,5,Quiz,Quiz1H
18911,620,2018,17,12,6,Vid,Vid2H
18912,620,2018,17,12,7,Vid,Vid1H
18913,620,2018,17,12,8,Vid,Quiz2H
18914,620,2018,17,12,9,Quiz,Vid2H
18915,620,2018,17,12,10,Quiz,Quiz1H
18916,620,2018,17,12,11,Quiz,Vid1H
18917,620,2018,17,12,12,Vid,Vid1H
18918,621,2018,19,12,1,Vid,Quiz1H
18919,621,2018,19,12,2,Quiz,Vid1H
18920,621,2018,19,12,3,Vid,Vid1H
18921,621,2018,19,12,4,Quiz,Quiz2H
18922,621,2018,19,12,5,Quiz,Exam2H
18923,621,2018,19,12,6,Exam,Vid1H
18924,621,2018,19,12,7,Quiz,Vid4H
18925,621,2018,19,12,8,Vid,Quiz2H
18926,621,2018,19,12,9,Quiz,Quiz1H
18927,621,2018,19,12,10,Quiz,Quiz2H
18928,621,2018,19,12,11,Vid,Vid1H
18929,621,2018,19,12,12,Vid,Quiz1H
18930,623,2018,25,22,1,Vid,Vid1H
18931,623,2018,25,22,2,Vid,Vid1H
18932,623,2018,25,22,3,Quiz,Quiz2H
18933,623,2018,25,22,4,Vid,Vid1H
18934,623,2018,25,22,5,Quiz,Quiz1H
18935,623,2018,25,22,6,Vid,Vid1H
18936,623,2018,25,22,7,Vid,Vid1H
18937,623,2018,25,22,8,Vid,Vid1H
18938,623,2018,25,22,9,Vid,Vid1H
18939,623,2018,25,22,10,Vid,Vid1H
18940,623,2018,25,22,11,Vid,Vid1H
18941,623,2018,25,22,12,Quiz,Vid1H
18942,623,2018,25,22,13,Vid,Quiz1H
18943,623,2018,25,22,14,Vid,Exam3H
18944,623,2018,25,22,15,Vid,Vid1H
18945,623,2018,25,22,16,Vid,Vid1H
18946,623,2018,25,22,17,Vid,Vid1H
18947,623,2018,25,22,18,Exam,Vid1H
18948,623,2018,25,22,19,Quiz,Quiz1H
18949,623,2018,25,22,20,Vid,Vid1H
18950,623,2018,25,22,21,Vid,Vid1H
18951,623,2018,25,22,22,Vid,Vid1H
18952,628,2018,11,6,1,Quiz,Quiz2H
18953,628,2018,11,6,2,Exam,Quiz2H
18954,628,2018,11,6,3,Exam,Quiz2H
18955,628,2018,11,6,4,Quiz,Vid3H
18956,628,2018,11,6,5,Vid,Exam1H
18957,628,2018,11,6,6,Quiz,Exam1H
18958,629,2018,15,11,1,Vid,Exam1H
18959,629,2018,15,11,2,Vid,Quiz1H
18960,629,2018,15,11,3,Vid,Vid2H
18961,629,2018,15,11,4,Vid,Vid2H
18962,629,2018,15,11,5,Exam,Vid1H
18963,629,2018,15,11,6,Quiz,Vid2H
18964,629,2018,15,11,7,Exam,Vid1H
18965,629,2018,15,11,8,Vid,Quiz1H
18966,629,2018,15,11,9,Quiz,Exam1H
18967,629,2018,15,11,10,Exam,Exam1H
18968,629,2018,15,11,11,Quiz,Quiz2H
18969,630,2018,14,12,1,Exam,Quiz1H
18970,630,2018,14,12,2,Vid,Exam1H
18971,630,2018,14,12,3,Quiz,Quiz1H
18972,630,2018,14,12,4,Quiz,Vid3H
18973,630,2018,14,12,5,Vid,Exam1H
18974,630,2018,14,12,6,Quiz,Quiz1H
18975,630,2018,14,12,7,Vid,Quiz1H
18976,630,2018,14,12,8,Exam,Vid1H
18977,630,2018,14,12,9,Quiz,Vid1H
18978,630,2018,14,12,10,Quiz,Vid1H
18979,630,2018,14,12,11,Vid,Vid1H
18980,630,2018,14,12,12,Vid,Quiz1H
18981,632,2018,11,8,1,Vid,Quiz1H
18982,632,2018,11,8,2,Quiz,Exam1H
18983,632,2018,11,8,3,Quiz,Vid1H
18984,632,2018,11,8,4,Vid,Quiz1H
18985,632,2018,11,8,5,Vid,Vid1H
18986,632,2018,11,8,6,Quiz,Quiz1H
18987,632,2018,11,8,7,Exam,Vid1H
18988,632,2018,11,8,8,Vid,Vid4H
18989,634,2018,17,11,1,Quiz,Quiz2H
18990,634,2018,17,11,2,Quiz,Quiz1H
18991,634,2018,17,11,3,Vid,Vid1H
18992,634,2018,17,11,4,Vid,Quiz1H
18993,634,2018,17,11,5,Quiz,Vid3H
18994,634,2018,17,11,6,Vid,Vid2H
18995,634,2018,17,11,7,Quiz,Quiz1H
18996,634,2018,17,11,8,Vid,Vid2H
18997,634,2018,17,11,9,Vid,Quiz1H
18998,634,2018,17,11,10,Quiz,Vid1H
18999,634,2018,17,11,11,Quiz,Quiz2H
19000,635,2018,23,20,1,Vid,Vid2H
19001,635,2018,23,20,2,Quiz,Vid1H
19002,635,2018,23,20,3,Vid,Vid1H
19003,635,2018,23,20,4,Vid,Vid1H
19004,635,2018,23,20,5,Vid,Vid1H
19005,635,2018,23,20,6,Vid,Vid2H
19006,635,2018,23,20,7,Vid,Vid1H
19007,635,2018,23,20,8,Vid,Quiz1H
19008,635,2018,23,20,9,Quiz,Quiz1H
19009,635,2018,23,20,10,Quiz,Vid1H
19010,635,2018,23,20,11,Quiz,Vid1H
19011,635,2018,23,20,12,Vid,Quiz1H
19012,635,2018,23,20,13,Quiz,Quiz1H
19013,635,2018,23,20,14,Vid,Vid1H
19014,635,2018,23,20,15,Vid,Quiz2H
19015,635,2018,23,20,16,Vid,Vid1H
19016,635,2018,23,20,17,Quiz,Vid1H
19017,635,2018,23,20,18,Vid,Quiz1H
19018,635,2018,23,20,19,Vid,Vid1H
19019,635,2018,23,20,20,Vid,Vid1H
19020,636,2018,14,7,1,Quiz,Quiz2H
19021,636,2018,14,7,2,Quiz,Quiz1H
19022,636,2018,14,7,3,Vid,Vid4H
19023,636,2018,14,7,4,Exam,Exam1H
19024,636,2018,14,7,5,Exam,Quiz1H
19025,636,2018,14,7,6,Quiz,Exam1H
19026,636,2018,14,7,7,Vid,Vid4H
19027,639,2018,19,11,1,Quiz,Vid1H
19028,639,2018,19,11,2,Vid,Quiz1H
19029,639,2018,19,11,3,Quiz,Vid1H
19030,639,2018,19,11,4,Vid,Vid1H
19031,639,2018,19,11,5,Vid,Vid4H
19032,639,2018,19,11,6,Exam,Exam1H
19033,639,2018,19,11,7,Vid,Vid3H
19034,639,2018,19,11,8,Vid,Quiz1H
19035,639,2018,19,11,9,Vid,Quiz1H
19036,639,2018,19,11,10,Quiz,Vid4H
19037,639,2018,19,11,11,Exam,Exam1H
19038,645,2018,10,7,1,Vid,Quiz1H
19039,645,2018,10,7,2,Exam,Quiz1H
19040,645,2018,10,7,3,Quiz,Exam3H
19041,645,2018,10,7,4,Vid,Quiz2H
19042,645,2018,10,7,5,Quiz,Vid1H
19043,645,2018,10,7,6,Vid,Vid1H
19044,645,2018,10,7,7,Quiz,Vid1H
19045,647,2018,13,9,1,Quiz,Quiz2H
19046,647,2018,13,9,2,Quiz,Vid1H
19047,647,2018,13,9,3,Vid,Vid1H
19048,647,2018,13,9,4,Quiz,Quiz1H
19049,647,2018,13,9,5,Vid,Quiz1H
19050,647,2018,13,9,6,Vid,Vid3H
19051,647,2018,13,9,7,Vid,Vid2H
19052,647,2018,13,9,8,Vid,Vid1H
19053,647,2018,13,9,9,Vid,Vid1H
19054,650,2018,21,10,1,Exam,Quiz1H
19055,650,2018,21,10,2,Quiz,Exam1H
19056,650,2018,21,10,3,Vid,Quiz1H
19057,650,2018,21,10,4,Vid,Quiz1H
19058,650,2018,21,10,5,Vid,Quiz1H
19059,650,2018,21,10,6,Quiz,Vid4H
19060,650,2018,21,10,7,Quiz,Vid4H
19061,650,2018,21,10,8,Quiz,Vid4H
19062,650,2018,21,10,9,Vid,Quiz1H
19063,650,2018,21,10,10,Quiz,Vid3H
19064,651,2018,14,9,1,Quiz,Vid1H
19065,651,2018,14,9,2,Exam,Vid1H
19066,651,2018,14,9,3,Quiz,Quiz1H
19067,651,2018,14,9,4,Vid,Vid1H
19068,651,2018,14,9,5,Quiz,Vid2H
19069,651,2018,14,9,6,Vid,Quiz2H
19070,651,2018,14,9,7,Vid,Quiz1H
19071,651,2018,14,9,8,Quiz,Exam3H
19072,651,2018,14,9,9,Vid,Quiz2H
19073,652,2018,13,8,1,Quiz,Quiz1H
19074,652,2018,13,8,2,Vid,Quiz1H
19075,652,2018,13,8,3,Quiz,Quiz1H
19076,652,2018,13,8,4,Exam,Vid1H
19077,652,2018,13,8,5,Vid,Quiz1H
19078,652,2018,13,8,6,Quiz,Exam3H
19079,652,2018,13,8,7,Quiz,Vid4H
19080,652,2018,13,8,8,Quiz,Quiz1H
19081,653,2018,23,23,1,Quiz,Quiz1H
19082,653,2018,23,23,2,Vid,Vid1H
19083,653,2018,23,23,3,Vid,Vid1H
19084,653,2018,23,23,4,Quiz,Vid1H
19085,653,2018,23,23,5,Vid,Vid1H
19086,653,2018,23,23,6,Quiz,Quiz1H
19087,653,2018,23,23,7,Vid,Vid1H
19088,653,2018,23,23,8,Vid,Vid1H
19089,653,2018,23,23,9,Vid,Quiz1H
19090,653,2018,23,23,10,Quiz,Vid1H
19091,653,2018,23,23,11,Vid,Vid1H
19092,653,2018,23,23,12,Vid,Vid1H
19093,653,2018,23,23,13,Vid,Vid1H
19094,653,2018,23,23,14,Vid,Vid1H
19095,653,2018,23,23,15,Vid,Vid1H
19096,653,2018,23,23,16,Quiz,Quiz1H
19097,653,2018,23,23,17,Vid,Vid1H
19098,653,2018,23,23,18,Vid,Quiz1H
19099,653,2018,23,23,19,Vid,Vid1H
19100,653,2018,23,23,20,Vid,Vid1H
19101,653,2018,23,23,21,Vid,Vid1H
19102,653,2018,23,23,22,Vid,Quiz1H
19103,653,2018,23,23,23,Quiz,Vid1H
19104,659,2018,23,18,1,Vid,Quiz2H
19105,659,2018,23,18,2,Vid,Vid1H
19106,659,2018,23,18,3,Vid,Quiz1H
19107,659,2018,23,18,4,Exam,Quiz2H
19108,659,2018,23,18,5,Quiz,Quiz1H
19109,659,2018,23,18,6,Exam,Quiz1H
19110,659,2018,23,18,7,Quiz,Vid1H
19111,659,2018,23,18,8,Quiz,Vid1H
19112,659,2018,23,18,9,Vid,Vid1H
19113,659,2018,23,18,10,Quiz,Exam1H
19114,659,2018,23,18,11,Vid,Vid2H
19115,659,2018,23,18,12,Quiz,Quiz1H
19116,659,2018,23,18,13,Quiz,Quiz2H
19117,659,2018,23,18,14,Vid,Quiz1H
19118,659,2018,23,18,15,Quiz,Quiz1H
19119,659,2018,23,18,16,Quiz,Vid2H
19120,659,2018,23,18,17,Quiz,Exam1H
19121,659,2018,23,18,18,Exam,Exam1H
19122,660,2018,8,7,1,Quiz,Exam2H
19123,660,2018,8,7,2,Quiz,Vid1H
19124,660,2018,8,7,3,Vid,Quiz1H
19125,660,2018,8,7,4,Quiz,Quiz1H
19126,660,2018,8,7,5,Quiz,Vid1H
19127,660,2018,8,7,6,Vid,Quiz1H
19128,660,2018,8,7,7,Exam,Quiz1H
19129,662,2018,8,7,1,Quiz,Quiz1H
19130,662,2018,8,7,2,Exam,Exam1H
19131,662,2018,8,7,3,Vid,Quiz1H
19132,662,2018,8,7,4,Quiz,Quiz1H
19133,662,2018,8,7,5,Quiz,Quiz1H
19134,662,2018,8,7,6,Exam,Exam1H
19135,662,2018,8,7,7,Quiz,Vid2H
19136,666,2018,8,6,1,Vid,Quiz1H
19137,666,2018,8,6,2,Quiz,Vid2H
19138,666,2018,8,6,3,Quiz,Vid1H
19139,666,2018,8,6,4,Exam,Quiz1H
19140,666,2018,8,6,5,Vid,Exam2H
19141,666,2018,8,6,6,Quiz,Quiz1H
19142,667,2018,27,17,1,Vid,Vid2H
19143,667,2018,27,17,2,Vid,Vid1H
19144,667,2018,27,17,3,Vid,Quiz2H
19145,667,2018,27,17,4,Quiz,Vid2H
19146,667,2018,27,17,5,Vid,Exam2H
19147,667,2018,27,17,6,Vid,Vid1H
19148,667,2018,27,17,7,Vid,Vid2H
19149,667,2018,27,17,8,Vid,Vid2H
19150,667,2018,27,17,9,Quiz,Vid1H
19151,667,2018,27,17,10,Vid,Vid2H
19152,667,2018,27,17,11,Vid,Quiz1H
19153,667,2018,27,17,12,Exam,Vid2H
19154,667,2018,27,17,13,Quiz,Vid1H
19155,667,2018,27,17,14,Quiz,Quiz1H
19156,667,2018,27,17,15,Vid,Quiz2H
19157,667,2018,27,17,16,Vid,Vid1H
19158,667,2018,27,17,17,Vid,Vid2H
19159,670,2018,29,14,1,Exam,Vid4H
19160,670,2018,29,14,2,Quiz,Vid4H
19161,670,2018,29,14,3,Exam,Quiz1H
19162,670,2018,29,14,4,Quiz,Quiz1H
19163,670,2018,29,14,5,Vid,Exam1H
19164,670,2018,29,14,6,Exam,Exam1H
19165,670,2018,29,14,7,Quiz,Quiz1H
19166,670,2018,29,14,8,Quiz,Quiz1H
19167,670,2018,29,14,9,Vid,Exam1H
19168,670,2018,29,14,10,Vid,Vid3H
19169,670,2018,29,14,11,Quiz,Quiz2H
19170,670,2018,29,14,12,Vid,Exam1H
19171,670,2018,29,14,13,Exam,Vid4H
19172,670,2018,29,14,14,Vid,Vid4H
19173,671,2018,9,9,1,Quiz,Vid1H
19174,671,2018,9,9,2,Vid,Vid1H
19175,671,2018,9,9,3,Quiz,Quiz1H
19176,671,2018,9,9,4,Quiz,Vid1H
19177,671,2018,9,9,5,Quiz,Quiz1H
19178,671,2018,9,9,6,Vid,Exam1H
19179,671,2018,9,9,7,Exam,Quiz1H
19180,671,2018,9,9,8,Vid,Vid1H
19181,671,2018,9,9,9,Vid,Quiz1H
19182,674,2018,30,26,1,Vid,Vid1H
19183,674,2018,30,26,2,Quiz,Vid1H
19184,674,2018,30,26,3,Vid,Vid1H
19185,674,2018,30,26,4,Vid,Exam1H
19186,674,2018,30,26,5,Quiz,Vid1H
19187,674,2018,30,26,6,Quiz,Quiz1H
19188,674,2018,30,26,7,Vid,Quiz1H
19189,674,2018,30,26,8,Vid,Quiz1H
19190,674,2018,30,26,9,Vid,Vid1H
19191,674,2018,30,26,10,Quiz,Vid1H
19192,674,2018,30,26,11,Quiz,Quiz2H
19193,674,2018,30,26,12,Quiz,Quiz2H
19194,674,2018,30,26,13,Vid,Vid1H
19195,674,2018,30,26,14,Vid,Vid1H
19196,674,2018,30,26,15,Vid,Vid1H
19197,674,2018,30,26,16,Vid,Vid1H
19198,674,2018,30,26,17,Vid,Quiz1H
19199,674,2018,30,26,18,Exam,Exam2H
19200,674,2018,30,26,19,Vid,Vid1H
19201,674,2018,30,26,20,Exam,Vid1H
19202,674,2018,30,26,21,Vid,Vid1H
19203,674,2018,30,26,22,Quiz,Quiz2H
19204,674,2018,30,26,23,Quiz,Vid1H
19205,674,2018,30,26,24,Vid,Quiz1H
19206,674,2018,30,26,25,Quiz,Vid1H
19207,674,2018,30,26,26,Vid,Quiz1H
19208,676,2018,12,8,1,Quiz,Vid1H
19209,676,2018,12,8,2,Quiz,Vid1H
19210,676,2018,12,8,3,Exam,Quiz2H
19211,676,2018,12,8,4,Vid,Vid2H
19212,676,2018,12,8,5,Vid,Vid1H
19213,676,2018,12,8,6,Vid,Exam2H
19214,676,2018,12,8,7,Vid,Vid1H
19215,676,2018,12,8,8,Vid,Quiz2H
19216,677,2018,10,7,1,Vid,Vid1H
19217,677,2018,10,7,2,Vid,Quiz2H
19218,677,2018,10,7,3,Vid,Quiz1H
19219,677,2018,10,7,4,Quiz,Quiz2H
19220,677,2018,10,7,5,Quiz,Vid2H
19221,677,2018,10,7,6,Quiz,Vid1H
19222,677,2018,10,7,7,Vid,Vid1H
19223,679,2018,22,13,1,Quiz,Quiz1H
19224,679,2018,22,13,2,Vid,Vid2H
19225,679,2018,22,13,3,Vid,Vid2H
19226,679,2018,22,13,4,Quiz,Vid2H
19227,679,2018,22,13,5,Vid,Quiz1H
19228,679,2018,22,13,6,Vid,Vid2H
19229,679,2018,22,13,7,Vid,Exam1H
19230,679,2018,22,13,8,Vid,Vid2H
19231,679,2018,22,13,9,Vid,Vid2H
19232,679,2018,22,13,10,Quiz,Quiz2H
19233,679,2018,22,13,11,Exam,Vid2H
19234,679,2018,22,13,12,Exam,Quiz1H
19235,679,2018,22,13,13,Quiz,Exam2H
19236,681,2018,18,13,1,Quiz,Quiz1H
19237,681,2018,18,13,2,Exam,Vid1H
19238,681,2018,18,13,3,Quiz,Quiz1H
19239,681,2018,18,13,4,Quiz,Quiz1H
19240,681,2018,18,13,5,Quiz,Exam2H
19241,681,2018,18,13,6,Exam,Quiz1H
19242,681,2018,18,13,7,Quiz,Quiz1H
19243,681,2018,18,13,8,Quiz,Quiz1H
19244,681,2018,18,13,9,Quiz,Quiz2H
19245,681,2018,18,13,10,Quiz,Quiz2H
19246,681,2018,18,13,11,Vid,Vid2H
19247,681,2018,18,13,12,Vid,Vid2H
19248,681,2018,18,13,13,Vid,Exam1H
19249,682,2018,9,5,1,Vid,Exam2H
19250,682,2018,9,5,2,Quiz,Quiz2H
19251,682,2018,9,5,3,Quiz,Vid1H
19252,682,2018,9,5,4,Exam,Quiz1H
19253,682,2018,9,5,5,Vid,Vid3H
19254,685,2018,8,4,1,Vid,Vid4H
19255,685,2018,8,4,2,Exam,Quiz2H
19256,685,2018,8,4,3,Quiz,Vid1H
19257,685,2018,8,4,4,Vid,Exam1H
19258,691,2018,24,19,1,Exam,Quiz1H
19259,691,2018,24,19,2,Vid,Vid1H
19260,691,2018,24,19,3,Quiz,Quiz1H
19261,691,2018,24,19,4,Vid,Exam2H
19262,691,2018,24,19,5,Quiz,Exam2H
19263,691,2018,24,19,6,Vid,Quiz2H
19264,691,2018,24,19,7,Quiz,Quiz2H
19265,691,2018,24,19,8,Quiz,Vid1H
19266,691,2018,24,19,9,Vid,Vid1H
19267,691,2018,24,19,10,Vid,Vid1H
19268,691,2018,24,19,11,Vid,Vid1H
19269,691,2018,24,19,12,Vid,Vid1H
19270,691,2018,24,19,13,Quiz,Quiz1H
19271,691,2018,24,19,14,Quiz,Vid2H
19272,691,2018,24,19,15,Vid,Vid1H
19273,691,2018,24,19,16,Vid,Vid1H
19274,691,2018,24,19,17,Exam,Vid1H
19275,691,2018,24,19,18,Quiz,Quiz1H
19276,691,2018,24,19,19,Vid,Quiz1H
19277,693,2018,20,15,1,Vid,Quiz2H
19278,693,2018,20,15,2,Vid,Vid1H
19279,693,2018,20,15,3,Exam,Vid1H
19280,693,2018,20,15,4,Quiz,Vid1H
19281,693,2018,20,15,5,Quiz,Quiz2H
19282,693,2018,20,15,6,Exam,Exam1H
19283,693,2018,20,15,7,Exam,Vid1H
19284,693,2018,20,15,8,Vid,Exam1H
19285,693,2018,20,15,9,Quiz,Quiz2H
19286,693,2018,20,15,10,Exam,Quiz2H
19287,693,2018,20,15,11,Quiz,Quiz2H
19288,693,2018,20,15,12,Vid,Vid1H
19289,693,2018,20,15,13,Quiz,Exam1H
19290,693,2018,20,15,14,Vid,Vid1H
19291,693,2018,20,15,15,Vid,Exam1H
19292,695,2018,9,6,1,Vid,Vid2H
19293,695,2018,9,6,2,Vid,Quiz2H
19294,695,2018,9,6,3,Quiz,Quiz2H
